,String,Word Count,Good,Bad,Percent Indication
3977,186,999,701,298,70.17017017017017
3978,236,1050,531,519,50.57142857142857
3979,85,13831,5142,8689,62.82264478345745
3980,aee8,1837,2,1835,99.89112683723462
3981,magazin,807,752,55,93.18463444857497
3982,dfg,280,51,229,81.78571428571428
3983,apc,129,79,50,61.24031007751938
3984,zaz,103,56,47,54.36893203883495
3985,calgary,133,125,8,93.98496240601504
3986,?ID,349,318,31,91.11747851002865
3987,c4c,237,90,147,62.0253164556962
3988,provincia,202,57,145,71.78217821782178
3989,fab,982,526,456,53.564154786150716
3990,exchange,208,147,61,70.67307692307692
3991,cet,634,428,206,67.50788643533123
3992,Europe,158,141,17,89.24050632911393
3993,tb,9979,8227,1752,82.44313057420584
3994,dima,135,67,68,50.370370370370374
3995,gabriel,225,204,21,90.66666666666667
3996,southwest,128,85,43,66.40625
3997,lai,2099,1813,286,86.37446403049071
3998,tac,4596,1975,2621,57.027850304612706
3999,inventory,136,134,2,98.52941176470588
4000,ford,1620,1523,97,94.01234567901234
4001,oml,2064,168,1896,91.86046511627907
4002,categorie,125,89,36,71.2
4003,Battle,124,122,2,98.38709677419355
4004,students,189,181,8,95.76719576719577
4005,eeb,1384,1120,264,80.92485549132948
4006,Dia,347,315,32,90.77809798270893
4007,bel,3498,2683,815,76.70097198399085
4008,en-US,122,93,29,76.22950819672131
4009,express,670,430,240,64.17910447761194
4010,sfc,165,149,16,90.3030303030303
4011,ait,1081,785,296,72.61794634597595
4012,deu,399,121,278,69.67418546365914
4013,googledoc,322,0,322,100.0
4014,kingdom,182,124,58,68.13186813186813
4015,arts,1683,1384,299,82.23410576351753
4016,h1,1160,351,809,69.74137931034483
4017,_lg&pageName,241,0,241,100.0
4018,compat,130,8,122,93.84615384615384
4019,_lg&action,120,0,120,100.0
4020,_edit,311,47,264,84.88745980707395
4021,rock,1594,1435,159,90.02509410288582
4022,590,696,424,272,60.91954022988506
4023,_lg,929,1,928,99.89235737351991
4024,soup,105,94,11,89.52380952380952
4025,hash,239,96,143,59.8326359832636
4026,errors,127,7,120,94.48818897637796
4027,spokeo,934,934,0,100.0
4028,cac,1731,433,1298,74.98555748122473
4029,_lg&,903,0,903,100.0
4030,chs,754,515,239,68.3023872679045
4031,parts,278,196,82,70.50359712230215
4032,cada,600,20,580,96.66666666666667
4033,inf,15486,7412,8074,52.13741443884799
4034,kiosk,128,50,78,60.9375
4035,sarah,171,167,4,97.6608187134503
4036,php3,115,106,9,92.17391304347827
4037,_lg&pag,243,0,243,100.0
4038,20R,324,291,33,89.81481481481481
4039,_lg&act,122,0,122,100.0
4040,sportsmemo,105,103,2,98.0952380952381
4041,sportsmemorabilia,104,102,2,98.07692307692308
4042,1975,151,133,18,88.0794701986755
4043,AJ,360,131,229,63.611111111111114
4044,sky,1239,945,294,76.27118644067797
4045,develop,734,651,83,88.69209809264305
4046,3643,100,29,71,71.0
4047,0017,196,161,35,82.14285714285714
4048,cole,810,633,177,78.14814814814815
4049,spri,824,740,84,89.80582524271844
4050,+,13613,13030,583,95.71732902372732
4051,spu,356,233,123,65.4494382022472
4052,0090,411,398,13,96.83698296836982
4053,5885,3654,20,3634,99.45265462506842
4054,241,920,589,331,64.02173913043478
4055,reader,275,196,79,71.27272727272727
4056,ctic,418,334,84,79.90430622009569
4057,pa1,287,4,283,98.60627177700349
4058,5117,427,38,389,91.10070257611241
4059,kit,1052,713,339,67.77566539923954
4060,bot,1427,930,497,65.17168885774352
4061,rer,1753,926,827,52.82373074729036
4062,?e,1847,330,1517,82.13318895506227
4063,000000,403,332,71,82.38213399503722
4064,capi,584,354,230,60.61643835616438
4065,Products,235,232,3,98.72340425531915
4066,oun,14356,9241,5115,64.37029813318473
4067,avail,160,102,58,63.75
4068,loca,3582,3113,469,86.9067560022334
4069,f56,178,14,164,92.13483146067416
4070,sse,4973,3792,1181,76.25175950130706
4071,ssis,469,331,138,70.57569296375266
4072,spring,623,572,51,91.81380417335474
4073,hsa,214,108,106,50.467289719626166
4074,room,802,645,157,80.42394014962593
4075,strong,315,210,105,66.66666666666667
4076,logis,229,115,114,50.21834061135371
4077,Pub,391,330,61,84.39897698209718
4078,mob,2018,853,1165,57.73042616451933
4079,journal,1411,1355,56,96.03118355776046
4080,prop,1521,841,680,55.29257067718606
4081,shoppe,223,184,39,82.51121076233184
4082,esd,703,536,167,76.24466571834994
4083,php?i,2259,1223,1036,54.13899955732625
4084,mars,450,401,49,89.11111111111111
4085,roger,383,309,74,80.67885117493472
4086,winners,200,196,4,98.0
4087,october,128,126,2,98.4375
4088,599,553,352,201,63.65280289330922
4089,Linux,104,79,25,75.96153846153847
4090,seo,778,489,289,62.853470437018
4091,226,823,535,288,65.00607533414338
4092,143,1163,696,467,59.84522785898538
4093,107,1717,1160,557,67.5596971461852
4094,162,1129,688,441,60.93888396811337
4095,yui,245,9,236,96.3265306122449
4096,phone,636,413,223,64.937106918239
4097,773,569,365,204,64.14762741652021
4098,0900,179,168,11,93.85474860335195
4099,rls,511,437,74,85.51859099804305
4100,irf,206,139,67,67.47572815533981
4101,wha,1296,1133,163,87.42283950617283
4102,2828,129,41,88,68.2170542635659
4103,dsr,103,65,38,63.10679611650485
4104,carc,200,148,52,74.0
4105,ttl,7312,1617,5695,77.88566739606127
4106,laura,129,114,15,88.37209302325581
4107,utc,482,431,51,89.41908713692946
4108,telegraph,105,103,2,98.0952380952381
4109,env,887,704,183,79.36865839909808
4110,zx,1115,81,1034,92.73542600896862
4111,stb,608,436,172,71.71052631578948
4112,3a,4793,457,4336,90.4652618401836
4113,lifestyle,172,149,23,86.62790697674419
4114,fdsf456e6d,101,0,101,100.0
4115,sports,6735,6515,220,96.73348181143281
4116,ico,3306,2053,1253,62.09921355111918
4117,mo,43826,32502,11324,74.16145666955688
4118,saf,890,373,517,58.08988764044944
4119,Ca,8269,7735,534,93.54214536219615
4120,rhi,294,222,72,75.51020408163265
4121,digit,817,577,240,70.62423500611995
4122,cum,2192,802,1390,63.41240875912409
4123,ras,3547,2426,1121,68.3958274598252
4124,tto,2195,1605,590,73.12072892938497
4125,vor,1178,383,795,67.48726655348048
4126,super,1268,1077,191,84.93690851735016
4127,asta,699,503,196,71.95994277539342
4128,pa2,235,12,223,94.8936170212766
4129,runame,138,0,138,100.0
4130,kitchen,172,95,77,55.23255813953488
4131,568,739,410,329,55.48037889039242
4132,homepages,359,356,3,99.16434540389972
4133,stj,309,216,93,69.90291262135922
4134,matc,439,322,117,73.34851936218679
4135,PA,934,500,434,53.53319057815846
4136,hier,484,403,81,83.26446280991736
4137,fx,778,188,590,75.83547557840618
4138,mr,2209,1121,1088,50.746944318696244
4139,hard,1963,1858,105,94.6510443199185
4140,aina,174,118,56,67.816091954023
4141,pim,120,43,77,64.16666666666666
4142,blogg,198,145,53,73.23232323232324
4143,body,565,468,97,82.83185840707965
4144,ubc,282,168,114,59.57446808510638
4145,stma,462,348,114,75.32467532467533
4146,5885d80a13c0db1f8e,1575,0,1575,100.0
4147,coupons,138,80,58,57.971014492753625
4148,stmar,124,96,28,77.41935483870968
4149,inds,502,389,113,77.49003984063745
4150,casino,197,149,48,75.63451776649747
4151,0&s,227,193,34,85.02202643171806
4152,sav,944,676,268,71.61016949152543
4153,Fi,3999,2486,1513,62.16554138534634
4154,india,1670,1410,260,84.4311377245509
4155,santa,403,122,281,69.72704714640199
4156,ccs,211,109,102,51.65876777251185
4157,6789,168,23,145,86.30952380952381
4158,eel,1722,1402,320,81.41695702671312
4159,jason,450,422,28,93.77777777777777
4160,california,996,991,5,99.49799196787149
4161,schedule,731,726,5,99.31600547195623
4162,corporate,273,239,34,87.54578754578755
4163,foundation,396,324,72,81.81818181818181
4164,tripod,1515,1457,58,96.17161716171617
4165,sympatico,101,101,0,100.0
4166,fso,132,83,49,62.878787878787875
4167,wiley,132,129,3,97.72727272727273
4168,college,2000,1889,111,94.45
4169,topix,363,363,0,100.0
4170,umi,846,584,262,69.03073286052009
4171,pubs,289,281,8,97.2318339100346
4172,digital,771,551,220,71.4656290531777
4173,3m,519,162,357,68.78612716763006
4174,aero,234,159,75,67.94871794871794
4175,msa,330,227,103,68.78787878787878
4176,homestead,210,205,5,97.61904761904762
4177,programs,233,233,0,100.0
4178,shaw,513,486,27,94.73684210526316
4179,bbc,550,330,220,60.0
4180,tech,3897,2458,1439,63.074159609956375
4181,stm,1452,1075,377,74.0358126721763
4182,nvo,213,126,87,59.15492957746479
4183,freewebs,432,406,26,93.98148148148148
4184,aviation,310,276,34,89.03225806451613
4185,pair,353,216,137,61.18980169971671
4186,angelfire,1528,1499,29,98.1020942408377
4187,mike,667,584,83,87.55622188905548
4188,markets,263,243,20,92.39543726235742
4189,bu,20362,15127,5235,74.29034475984677
4190,wa2,148,18,130,87.83783783783784
4191,arizona,300,296,4,98.66666666666667
4192,iaa,165,82,83,50.303030303030305
4193,aqua,357,132,225,63.02521008403362
4194,aon,374,214,160,57.219251336898395
4195,mass,587,478,109,81.43100511073254
4196,npr,714,464,250,64.9859943977591
4197,story,6656,6504,152,97.71634615384616
4198,find,2376,2103,273,88.51010101010101
4199,clubs,217,203,14,93.54838709677419
4200,its,2769,2240,529,80.89563019140483
4201,edis,164,141,23,85.97560975609755
4202,ufl,139,120,19,86.33093525179856
4203,fish,656,554,102,84.45121951219512
4204,006,2541,2350,191,92.48327430145612
4205,HTM,422,346,76,81.99052132701422
4206,ucc,1071,348,723,67.50700280112045
4207,research,1466,1098,368,74.89768076398363
4208,adc,767,421,346,54.88917861799218
4209,hawaii,177,145,32,81.92090395480226
4210,adp,169,118,51,69.8224852071006
4211,uky,125,41,84,67.2
4212,?h,874,247,627,71.73913043478261
4213,equipment,126,106,20,84.12698412698413
4214,den,7327,5702,1625,77.82175515217688
4215,nc,43048,29992,13056,69.67106485783312
4216,eindex,120,104,16,86.66666666666667
4217,tic,19703,16199,3504,82.21590620717657
4218,cotton,130,126,4,96.92307692307692
4219,wood,2365,2155,210,91.12050739957716
4220,vault,186,178,8,95.6989247311828
4221,Blog,130,102,28,78.46153846153847
4222,ces,12327,8599,3728,69.75744301127607
4223,firm,2284,303,1981,86.7338003502627
4224,arkansas,112,111,1,99.10714285714286
4225,christmas,107,81,26,75.70093457943925
4226,pw,2374,699,1675,70.55602358887953
4227,trek,264,238,26,90.15151515151516
4228,mta,139,81,58,58.273381294964025
4229,ers,37705,33253,4452,88.19254740750564
4230,publications,356,345,11,96.91011235955057
4231,laws,224,202,22,90.17857142857143
4232,justice,174,162,12,93.10344827586206
4233,facts,469,451,18,96.16204690831556
4234,indust,590,490,100,83.05084745762711
4235,law,2741,2387,354,87.08500547245531
4236,cornell,144,143,1,99.30555555555556
4237,802,708,505,203,71.32768361581921
4238,ars,5192,4178,1014,80.46995377503852
4239,attra,296,280,16,94.5945945945946
4240,wave,251,199,52,79.28286852589642
4241,upg,542,57,485,89.48339483394834
4242,mv,1099,551,548,50.13648771610555
4243,farm,590,426,164,72.20338983050847
4244,charter,166,140,26,84.33734939759036
4245,nas,1930,1275,655,66.06217616580311
4246,bco,338,149,189,55.917159763313606
4247,ansi,549,477,72,86.88524590163935
4248,ranch,579,518,61,89.46459412780656
4249,commercial,190,150,40,78.94736842105263
4250,ulg,154,131,23,85.06493506493507
4251,bbb,287,134,153,53.31010452961672
4252,Main,245,233,12,95.10204081632654
4253,bcc,259,51,208,80.3088803088803
4254,stubhub,103,103,0,100.0
4255,youth,222,189,33,85.13513513513513
4256,ansc,252,225,27,89.28571428571429
4257,nap,1078,740,338,68.6456400742115
4258,webring,268,268,0,100.0
4259,hub?ring,222,222,0,100.0
4260,vast,105,59,46,56.19047619047619
4261,multimania,141,141,0,100.0
4262,feed,1569,375,1194,76.09942638623326
4263,ctv,304,229,75,75.32894736842105
4264,people,10800,10699,101,99.06481481481481
4265,imt,385,231,154,60.0
4266,sme,1255,739,516,58.88446215139442
4267,anime,239,209,30,87.44769874476988
4268,issues,213,171,42,80.28169014084507
4269,k1,1010,375,635,62.87128712871287
4270,nm2,123,116,7,94.3089430894309
4271,finance,734,639,95,87.05722070844686
4272,ca5,155,17,138,89.03225806451613
4273,folk,229,214,15,93.44978165938865
4274,ab3,199,16,183,91.95979899497488
4275,sol,4598,3375,1223,73.40147890387125
4276,dgs,112,58,54,51.785714285714285
4277,extension,128,84,44,65.625
4278,dpi,116,77,39,66.37931034482759
4279,nsw,4220,4109,111,97.3696682464455
4280,dixon,123,112,11,91.0569105691057
4281,society,299,265,34,88.62876254180603
4282,ccd,581,48,533,91.73838209982789
4283,marshall,171,168,3,98.24561403508773
4284,CK,562,307,255,54.62633451957296
4285,dine,266,220,46,82.70676691729324
4286,barnes,375,375,0,100.0
4287,spirit,512,375,137,73.2421875
4288,brown,764,732,32,95.81151832460733
4289,suga,200,172,28,86.0
4290,iol,591,489,102,82.74111675126903
4291,animal,262,181,81,69.08396946564885
4292,berry,382,329,53,86.12565445026178
4293,features,583,582,1,99.82847341337907
4294,mech,161,122,39,75.77639751552795
4295,uwa,138,74,64,53.6231884057971
4296,0008,328,300,28,91.46341463414635
4297,virginia,356,347,9,97.47191011235955
4298,node,580,534,46,92.06896551724138
4299,1044,153,66,87,56.86274509803921
4300,casting,221,213,8,96.38009049773756
4301,fuse,139,124,15,89.20863309352518
4302,wikipedia,13662,13655,7,99.94876299224126
4303,i8,464,78,386,83.1896551724138
4304,disney,725,705,20,97.24137931034483
4305,jobs,869,789,80,90.7940161104718
4306,celeb,3363,3324,39,98.84032114183765
4307,creative,350,181,169,51.714285714285715
4308,warnerbros,115,115,0,100.0
4309,intro,307,297,10,96.74267100977198
4310,conference,360,323,37,89.72222222222223
4311,gaming,155,130,25,83.87096774193549
4312,Events,104,102,2,98.07692307692308
4313,state,4780,4432,348,92.71966527196653
4314,michigan,418,398,20,95.2153110047847
4315,nj,3079,1965,1114,63.8194218902241
4316,Disney,329,328,1,99.69604863221885
4317,museum,637,616,21,96.7032967032967
4318,etv,480,345,135,71.875
4319,biography,974,971,3,99.69199178644764
4320,fair,619,555,64,89.66074313408724
4321,company,2259,2137,122,94.59938025675078
4322,kevin,355,334,21,94.08450704225352
4323,vee,246,157,89,63.82113821138211
4324,ebu,797,472,325,59.222082810539526
4325,frame,634,303,331,52.208201892744476
4326,dv,4153,2684,1469,64.6279797736576
4327,I,30245,19091,11154,63.12117705405852
4328,cfm?c,369,369,0,100.0
4329,miami,218,190,28,87.1559633027523
4330,anita,103,46,57,55.33980582524272
4331,crew,263,183,80,69.58174904942966
4332,bios,448,408,40,91.07142857142857
4333,sound,881,821,60,93.18955732122588
4334,boom,223,169,54,75.7847533632287
4335,743,632,370,262,58.54430379746835
4336,809,795,482,313,60.62893081761006
4337,224,933,585,348,62.70096463022508
4338,a78,155,22,133,85.80645161290323
4339,om,393884,300449,93435,76.27854901443064
4340,television,350,345,5,98.57142857142857
4341,productions,283,219,64,77.3851590106007
4342,weddings,110,82,28,74.54545454545455
4343,mac,2977,2337,640,78.50184749748068
4344,voices,190,182,8,95.78947368421052
4345,audio,619,492,127,79.48303715670436
4346,Art,1615,1604,11,99.3188854489164
4347,channel,691,662,29,95.80318379160637
4348,Tech,272,268,4,98.52941176470588
4349,sonic,167,157,10,94.0119760479042
4350,sounds,151,146,5,96.6887417218543
4351,ints,483,399,84,82.6086956521739
4352,hem,4712,1925,2787,59.14685908319185
4353,f1,4128,478,3650,88.42054263565892
4354,sportsillustrated,372,372,0,100.0
4355,cnn,691,651,40,94.21128798842257
4356,collection,620,546,74,88.06451612903226
4357,ca4,155,19,136,87.74193548387098
4358,ana,13695,10910,2785,79.6641109894122
4359,Movies,123,121,2,98.3739837398374
4360,nytimes,1159,1158,1,99.9137187230371
4361,fashion,394,228,166,57.868020304568525
4362,findagrave,312,312,0,100.0
4363,fg,3270,1263,2007,61.37614678899082
4364,cgi?page,251,251,0,100.0
4365,on2,278,155,123,55.75539568345324
4366,christina,180,177,3,98.33333333333333
4367,erin,1785,1221,564,68.40336134453781
4368,?section,238,202,36,84.87394957983193
4369,175,943,634,309,67.2322375397667
4370,ign,5786,2913,2873,50.34566194262012
4371,731,599,392,207,65.44240400667779
4372,pri,6316,4376,1940,69.28435718809374
4373,f52,164,14,150,91.46341463414635
4374,stars,804,758,46,94.27860696517413
4375,galleries,156,154,2,98.71794871794872
4376,eforu,103,93,10,90.29126213592232
4377,myspace,2961,2961,0,100.0
4378,engl,1831,1714,117,93.61004915346805
4379,empire,242,215,27,88.84297520661157
4380,guardian,432,422,10,97.68518518518519
4381,feb,435,255,180,58.62068965517241
4382,entertainment,947,879,68,92.8194297782471
4383,showbiz,102,98,4,96.07843137254902
4384,retro,168,151,17,89.88095238095238
4385,kay,389,256,133,65.80976863753213
4386,warren,140,115,25,82.14285714285714
4387,actresses,115,115,0,100.0
4388,W,21012,13500,7512,64.24900057110223
4389,exclusive,153,134,19,87.58169934640523
4390,agency,243,177,66,72.8395061728395
4391,serge,117,104,13,88.88888888888889
4392,seg,728,208,520,71.42857142857143
4393,production,453,337,116,74.39293598233995
4394,ell,13972,11150,2822,79.80246206699113
4395,seattle,309,300,9,97.0873786407767
4396,russell,159,148,11,93.08176100628931
4397,amis,182,120,62,65.93406593406593
4398,infinit,109,84,25,77.06422018348624
4399,discogs,417,417,0,100.0
4400,discog,613,613,0,100.0
4401,loader,274,19,255,93.06569343065694
4402,jigsaw,348,348,0,100.0
4403,ia,62957,51119,11838,81.19668980415204
4404,sourceforge,753,753,0,100.0
4405,sover,158,141,17,89.24050632911393
4406,atlas,119,98,21,82.3529411764706
4407,&count,128,107,21,83.59375
4408,indie,157,157,0,100.0
4409,index_e,127,126,1,99.21259842519684
4410,t0,1468,1099,369,74.86376021798365
4411,division,191,175,16,91.62303664921465
4412,fax,243,128,115,52.674897119341566
4413,musica,292,265,27,90.75342465753425
4414,organ,963,850,113,88.26583592938734
4415,craft,520,248,272,52.30769230769231
4416,disc,1604,1463,141,91.20947630922693
4417,merch,240,194,46,80.83333333333333
4418,hiphop,173,172,1,99.42196531791907
4419,symbol,133,122,11,91.72932330827068
4420,ct,46348,35016,11332,75.55018555277466
4421,dance,657,594,63,90.41095890410959
4422,punk,193,179,14,92.74611398963731
4423,ab7,143,19,124,86.71328671328672
4424,ego,4393,3750,643,85.36307762349192
4425,freak,194,174,20,89.69072164948453
4426,sid,4111,3256,855,79.20214059839455
4427,electronic,339,296,43,87.31563421828909
4428,interviews,213,213,0,100.0
4429,0408,160,69,91,56.875
4430,demon,344,336,8,97.67441860465117
4431,craig,709,637,72,89.84485190409026
4432,ST,1298,808,490,62.249614791987675
4433,planet,762,706,56,92.6509186351706
4434,wilson,288,280,8,97.22222222222223
4435,robert,1422,1389,33,97.67932489451476
4436,texas,876,822,54,93.83561643835617
4437,blues,561,507,54,90.37433155080214
4438,children,230,219,11,95.21739130434783
4439,aspx?p,329,325,4,98.78419452887537
4440,wv,763,281,482,63.17169069462648
4441,port,15206,12534,2672,82.42798895172957
4442,bp,2263,1171,1092,51.7454706142289
4443,paradise,132,119,13,90.15151515151516
4444,racing,281,245,36,87.18861209964413
4445,websites,129,74,55,57.36434108527132
4446,Angel,334,334,0,100.0
4447,rhea,145,109,36,75.17241379310344
4448,freepages,770,769,1,99.87012987012987
